label,inc,azi
1,36.60579716788047,89.98475446330144
2,26.949784223988907,90.64137126103896
3,21.031050706253307,90.8218823265849
4,15.73339150878741,90.53173249623956
5,9.973781246528022,91.73325363734887
6,4.050020948230375,89.86220427927799
7,7.01108799560335,268.8066844540788
8,18.069239077942893,270.03088536501946
9,29.12881474719935,270.0191588649508
10,40.500263200640305,269.79343705661245
11,40.77818442464341,250.0009501543028
12,41.43525272810857,230.90206897987449
13,42.41858945321926,212.32787215437705
14,43.70211585725557,194.92321253731936
15,44.93953878384297,172.0303268142443
16,46.12155240123556,157.1452628290317
17,47.63660897981486,142.30343751939358
18,41.847246626785356,132.28452464813586
19,43.0118285734139,115.24664491154942
20,37.91952259907592,105.67965714678417
21,32.24263213966026,97.16117825027345
22,26.750148604513683,104.34509711108694
23,20.604857110546337,108.59178689739832
24,15.16044684565581,114.5005830305102
25,8.40083201841532,127.12621255029933
26,2.9192267687479627,188.05120950417938
27,12.557519350450951,251.3322979735765
28,23.14733459368102,256.4064861308748
29,34.96163460355019,259.9482009031182
30,35.087620908626214,240.79788015009038
31,35.74882876988147,220.95782566830997
32,36.77773298003304,202.67008441456696
33,37.949633687193746,185.56479777790574
34,39.604487897694455,165.62439786779987
35,40.57886004957816,150.22282032203987
36,36.07875870713672,140.80428234688839
37,37.56141045268186,122.66381599520355
38,31.685076435587554,112.90258047288648
39,25.959848047941882,120.47984996967978
40,19.446863674773216,127.95589255605796
41,13.183020620833002,140.352812861021
42,10.583066521317935,173.76810936334823
43,7.763416987862052,217.00835417264258
44,18.08514843523763,244.73918950239062
45,23.72391936162582,237.18618913245155
46,29.23711314752658,249.8880045103204
47,29.821085306849273,231.2241523711023
48,30.980307343233896,209.9564913615283
49,32.34596175705582,193.25876083790314
50,33.618509476602334,176.81269331861108
51,34.877982167577244,158.4828243209322
52,29.300724408311495,147.88488947030407
53,30.987732195309476,129.72666609887324
54,24.862967698707667,138.38650452971103
55,18.39989421996292,149.2615477631495
56,16.640422914104843,173.55041915456593
57,14.772690766972737,196.8166260561262
58,13.352810969825372,223.14873730129432
59,19.267031490945318,225.7672233991374
60,24.634824467468658,219.22094568079842
61,25.792165840155736,201.7800791073641
62,27.149715807822695,182.50728406286208
63,28.416878448221556,165.35450039055547
64,23.643649598997047,155.63259992103872
65,22.40293014755727,174.41370487645952
66,21.087071047117586,191.2618703500447
67,19.949811359361675,207.93598285390863
68,40.781500863066164,290.0118482155792
69,41.427655649636,309.10646971753454
70,26.76194639727108,75.63993944675815
70,42.413355048727205,327.6833029119718
71,43.69710149147323,345.1014773095252
72,44.93953878384297,7.96967318575571
73,46.13950415024465,22.845341570885523
74,47.61352763940398,37.71802984885812
75,41.855084022519854,47.743334468768126
76,43.02532305326889,64.77609970806242
77,37.92621620063249,74.33853648520642
78,32.25104725075348,82.85805714598985
80,20.614019265769116,71.41704974491483
81,15.173291995404803,65.48129300587414
82,8.406686657252198,52.821109279809036
83,2.927579076625589,352.16353417788497
84,12.56360972774315,288.6116630295167
85,23.14238556131133,283.6458669410398
86,34.96161848947501,280.05165011596677
87,35.08858651529821,299.2376857347904
88,35.74979559744492,319.0640957686343
89,36.79570916562064,337.341606931214
90,37.95834319062407,354.4511898314297
91,39.61880952545311,14.399387790465141
92,40.583722815776106,29.789175902892623
93,36.09240005661782,39.19792270545105
94,37.56141045268186,57.33618400479645
95,31.69400960595289,67.10424190260693
96,25.95633174964962,59.490747241409
97,19.43914552598251,52.02636016973054
98,13.182949532119869,39.64744316725182
99,10.593759481305408,6.278337240668861
100,7.763416987862044,322.9916458273574
101,18.08928740727605,295.28857924929406
102,23.72922414777358,302.83367031247656
103,29.222183687222135,290.1431518048896
104,29.818047904173703,308.82834222188734
105,30.974147894370578,330.09923615910947
106,32.34371788463632,346.75811913004594
107,33.628188569427955,3.186388342129362
108,34.89415120305958,21.54110515689206
109,29.308935573797203,32.10503582562092
110,30.987732195309476,50.27333390112676
111,24.87021623345036,41.59866397735664
112,18.4132304476449,30.74921722533105
113,16.640331173810836,6.449616553757096
114,14.769888129440021,343.219383701471
115,13.35325861151693,316.91006678070477
116,19.28038841121091,314.3151912173056
117,24.642335366643525,320.7933064358658
118,25.788569235762925,338.23992812166193
119,27.14929330951748,357.51316173469223
120,28.43364821859276,14.69745883077826
121,23.666233446531844,24.316872544914702
122,22.40293014755727,5.586295123540481
123,21.08507079952318,348.76417077560274
124,19.949811359361675,332.0640171460914
Gnd,40.87815209796702,82.20061024842482
Ref,40.87683769039646,97.78592755578882
