data
-1.27266599262533e-13
-3.06557439153778e-13
-3.94143622806622e-13
-3.87828631508768e-13
-3.7135474116654e-13
-3.36759571447862e-13
-2.05792143227152e-13
-2.10100065551644e-14
6.21831396730855e-14
-2.48539143016842e-14
-1.99477151929298e-13
-3.5515541566335e-13
-4.65255916117238e-13
-5.56686007516602e-13
-6.21483309529365e-13
-5.92654001430466e-13
-4.35877478340266e-13
-2.23638857764565e-13
-6.90588533866619e-14
-2.23828307503501e-14
-5.67034356299911e-14
-1.08870755047046e-13
-1.30561377330979e-13
-1.3715093346787e-13
-1.82179567069959e-13
-2.56586638449021e-13
-2.72785963952211e-13
-2.04144754192929e-13
-1.43740489604761e-13
-1.65156547049657e-13
-2.26659070993974e-13
-2.57135768127095e-13
-2.58234027483244e-13
-2.64823583620135e-13
-2.62627064907838e-13
-2.17049301627674e-13
-1.50330045741652e-13
-1.17107700218159e-13
-1.36327238950758e-13
-1.86298039655516e-13
-2.35994275521236e-13
-2.61803370390726e-13
-2.65921842976283e-13
-2.76904436537768e-13
-3.11225041417409e-13
-3.51860637594904e-13
-3.73002130200763e-13
-3.68609092776169e-13
-3.46918470492236e-13
-3.12872430451632e-13
-2.68942056205692e-13
-2.27482765511085e-13
-2.04144754192929e-13
-2.04144754192929e-13
-2.20893209374194e-13
-2.24462552281677e-13
-1.73118927381734e-13
-8.05905766262213e-14
-3.19926001166496e-14
-6.21947324107337e-14
-9.54170779342263e-14
-7.97668821091099e-14
-7.61975392016273e-14
-1.33032460882313e-13
-2.06615837744263e-13
-2.67294667171469e-13
-3.36210441769788e-13
-3.77395167625357e-13
-3.29071755954823e-13
-2.42583831658127e-13
-2.15676477432489e-13
-2.19520385179008e-13
-1.73668057059808e-13
-1.12989227632603e-13
-1.07223366012823e-13
-1.10243579242231e-13
-5.94490840203624e-14
-9.2037184765679e-15
-1.82643581647932e-14
-3.66602023802808e-14
-1.5793274613459e-14
-1.22239317059763e-14
-8.52581788898525e-14
-1.9261303095337e-13
-2.4615317456561e-13
-2.07439532261375e-13
-1.08321625368971e-13
-1.96371823599788e-14
1.31486050694458e-16
-4.68191014246545e-14
-9.87118560026718e-14
-1.08870755047046e-13
-1.00633809875932e-13
-1.151857463449e-13
-1.17107700218159e-13
-1.93626175209417e-14
1.78598631424828e-13
3.43886664525179e-13
3.50750785501108e-13
2.2335270018788e-13
8.30500674399073e-14
-1.05765426717536e-14
-8.38853546946669e-14
-1.48408091868392e-13
-1.70098714152325e-13
-1.44015054443798e-13
-9.89864208417089e-14
-2.54030439797585e-14
9.89748281040607e-14
2.08251634040838e-13
1.81618844654236e-13
1.27614686464024e-14
-1.34954414755573e-13
-1.24246386033125e-13
-2.04608768770902e-14
3.08827480228529e-14
9.74125541699396e-15
-2.78741275310926e-14
-8.27870953385184e-14
-1.58841555751803e-13
-1.96182373860852e-13
-1.6872588995714e-13
-1.31934201526164e-13
-1.17107700218159e-13
-9.62407724513377e-14
-7.1255372098959e-14
-9.56916427732634e-14
-1.81630437391885e-13
-2.63999889103023e-13
-2.86788770743105e-13
-2.79375520089102e-13
-3.11499606256446e-13
-3.76571473108246e-13
-3.78767991820543e-13
-2.57410332966132e-13
-6.93334182256991e-14
7.31657332345707e-14
9.84256984259865e-14
1.60562467148479e-14
-1.02830328588229e-13
-2.02497365158706e-13
-2.89259854294439e-13
-3.67785398259058e-13
-3.82062769888988e-13
-2.9584941043133e-13
-1.67627630600991e-13
-7.15299369379961e-14
-3.71242169582534e-15
6.19085748340484e-14
9.59546148746523e-14
5.64172780533058e-14
-3.39145539899095e-14
-9.67899021294119e-14
-6.7136899513402e-14
4.70820735260435e-14
1.54436925589561e-13
1.71185380770826e-13
1.01720476494432e-13
-4.17643627379787e-16
-9.54170779342263e-14
-1.41543970892464e-13
-1.08047060529934e-13
-3.33654243118352e-14
-6.73263492523374e-15
-6.43912511230307e-14
-1.54448518327209e-13
-2.06341272905226e-13
-2.01673670641595e-13
-1.73942621898845e-13
-1.52526564453949e-13
-1.27815728940607e-13
-8.14142711433327e-14
-3.33654243118352e-14
-4.02295452877634e-14
-1.21226172803716e-13
-2.165001719496e-13
-2.51644471346352e-13
-2.26933635833011e-13
-1.98378892573149e-13
-1.73668057059808e-13
-9.45933834171149e-14
5.09259812725633e-14
1.77774936907717e-13
2.09349893396986e-13
1.63497565277786e-13
1.03093300689618e-13
6.3281399029234e-14
3.69231744816697e-14
-1.24133814449118e-15
-3.66602023802808e-14
5.62278283143704e-15
1.46199980418447e-13
2.60144388618855e-13
2.29393126646697e-13
1.36041081374073e-13
1.51142147521115e-13
2.72499806375526e-13
3.3619884903214e-13
2.62340907331152e-13
1.37413905569259e-13
5.69664077313801e-14
1.60562467148479e-14
-2.430478462361e-14
-7.50992798454788e-14
-1.3907288734113e-13
-2.10185180651746e-13
-2.46427739404647e-13
-2.20069514857083e-13
-1.74766316415956e-13
-1.57468731556617e-13
-1.41269406053427e-13
-1.03379458266303e-13
-1.10518144081268e-13
-2.04144754192929e-13
-2.94476586236144e-13
-2.9200550268481e-13
-2.4615317456561e-13
-2.43407526175239e-13
-2.61528805551689e-13
-2.32699497452791e-13
-1.53075694132023e-13
-5.31340927225085e-14
6.65761770976796e-14
1.96170781123204e-13
2.7689284380012e-13
2.62340907331152e-13
1.8793383595209e-13
1.21763709744142e-13
7.3989427751682e-14
1.46834225196623e-14
-4.68191014246545e-14
-6.90588533866619e-14
-5.34086575615456e-14
-4.48971475513946e-14
-6.54895104791793e-14
-7.70212337187387e-14
-3.52873781850951e-14
3.22555722180385e-14
5.86137967656028e-14
2.86862293105558e-14
-1.49695800963476e-14
-4.7917360780803e-14
-7.72957985577758e-14
-9.95355505197832e-14
-9.95355505197832e-14
-9.51425130951892e-14
-1.26717469584459e-13
-1.99202587090261e-13
-2.63176194585912e-13
-2.7388422330836e-13
-2.41211007462941e-13
-1.98928022251224e-13
-1.46760702834169e-13
-7.07062424208847e-14
-1.5793274613459e-14
-6.08219082155481e-14
-1.90965641919147e-13
-2.9200550268481e-13
-3.16167208520078e-13
-3.27698931759637e-13
-3.52684332112016e-13
-3.22482199817932e-13
-2.11558004846932e-13
-9.76135966465233e-14
-3.52873781850951e-14
8.91756089988257e-15
6.84981309709395e-14
1.20940015227031e-13
1.4015955395963e-13
1.24234793295477e-13
7.86570300153132e-14
1.96255896223306e-14
-1.5793274613459e-14
-1.19493668669392e-14
-1.60678394524961e-14
-8.85529569582981e-14
-1.92063901275296e-13
-2.15401912593451e-13
-1.34954414755573e-13
-5.56051762738426e-14
-3.44636836679837e-14
-2.06503266160258e-15
7.04200848441994e-14
7.78333354982018e-14
-3.22671649556867e-14
-1.38249192824018e-13
-1.38798322502093e-13
-1.11067273759343e-13
-1.56919601878543e-13
-2.36268840360273e-13
-2.78277260732954e-13
-3.16167208520078e-13
-3.72453000522689e-13
-3.48840424365496e-13
-1.88219993528776e-13
-1.7989793325756e-14
1.6330811553885e-14
-4.43480178733204e-14
-7.26281962941446e-14
-5.14867036882857e-14
-4.95647498150258e-14
-9.23968647048179e-14
-1.53899388649135e-13
-1.98104327734112e-13
-1.87945428689739e-13
-1.34405285077499e-13
-1.2369725635505e-13
-2.02222800319669e-13
-2.98045929143627e-13
-3.30170015310971e-13
-3.04360920441481e-13
-2.54939249414798e-13
-1.95358679343741e-13
-1.40720276375352e-13
-9.02003459925208e-14
-1.49695800963476e-14
7.04200848441994e-14
8.661941034739e-14
-1.49695800963476e-14
-1.85748909977442e-13
-3.26875237242526e-13
-3.66961703741946e-13
-3.00791577533998e-13
-1.85474345138404e-13
-1.00084680197857e-13
-7.42755853283674e-14
-6.02727785374738e-14
6.80615728768729e-16
8.79922345425756e-14
1.11055681021694e-13
2.12729786565534e-14
-1.28090293779645e-13
-2.39289053589682e-13
-2.47251433921758e-13
-1.45387878638984e-13
1.22974540684298e-15
1.00347652299246e-13
1.35766516535036e-13
1.85737317239793e-13
2.85404353810271e-13
3.43886664525179e-13
2.7689284380012e-13
1.48396499130744e-13
8.38737619570187e-14
9.62291797136895e-14
1.10231986504583e-13
1.07211773275175e-13
1.23411098778365e-13
1.40434118798667e-13
1.01171346816358e-13
2.2645802851739e-14
-1.63424042915333e-14
-6.9220846641691e-16
3.70082895817713e-15
-3.55619430241322e-14
-6.79605940305134e-14
-3.96804156096892e-14
4.04925173891524e-14
1.32197173627553e-13
1.95896216284167e-13
2.09624458236024e-13
1.9946555919165e-13
2.17312273729063e-13
2.58222434745595e-13
